Timestamp,Open,High,Low,Close,Volume
2025-03-24 01:00:00,19.73046,19.74293,19.67311,19.72362,35055.0
2025-03-24 05:00:00,19.72388,19.7259,19.60665,19.63508,36992.0
2025-03-24 09:00:00,19.6353,19.6631,19.57508,19.65842,34869.0
2025-03-24 13:00:00,19.65848,19.72093,19.65548,19.72093,19365.0
2025-03-24 17:00:00,19.70811,19.72772,19.66196,19.71595,27100.0
2025-03-24 21:00:00,19.71604,19.73621,19.69311,19.7121,10891.0
2025-03-25 01:00:00,19.712,19.71804,19.66834,19.71386,28945.0
2025-03-25 05:00:00,19.71456,19.72156,19.6351,19.6631,37895.0
2025-03-25 09:00:00,19.663,19.73144,19.62348,19.72005,34571.0
2025-03-25 13:00:00,19.72055,19.74498,19.71654,19.72201,13443.0
2025-03-25 17:00:00,19.7082,19.72822,19.68617,19.71652,4702.0
2025-03-25 21:00:00,19.71651,19.72436,19.70387,19.71438,9928.0
2025-03-26 01:00:00,19.71506,19.72824,19.63421,19.7108,28223.0
2025-03-26 05:00:00,19.71054,19.72884,19.65858,19.69794,35739.0
2025-03-26 09:00:00,19.69818,19.71462,19.66532,19.66881,33287.0
2025-03-26 13:00:00,19.66879,19.68403,19.62298,19.63566,25904.0
2025-03-26 17:00:00,19.6519,19.6519,19.57936,19.64139,12026.0
2025-03-26 21:00:00,19.64278,19.65235,19.6154,19.62214,13299.0
2025-03-27 01:00:00,19.6218,19.65506,19.6146,19.62788,30221.0
2025-03-27 05:00:00,19.62703,19.70234,19.61588,19.68588,38418.0
2025-03-27 09:00:00,19.68578,19.78142,19.67047,19.69352,34921.0
2025-03-27 13:00:00,19.6917,19.70753,19.6734,19.69692,22421.0
2025-03-27 17:00:00,19.67708,19.69922,19.66378,19.69898,7612.0
2025-03-27 21:00:00,19.69754,19.72365,19.69396,19.71312,12689.0
2025-03-28 01:00:00,19.71368,19.72414,19.55835,19.56297,31451.0
2025-03-28 05:00:00,19.56276,19.6022,19.5281,19.59734,41437.0
2025-03-28 09:00:00,19.59732,19.96532,19.59104,19.92316,37985.0
2025-03-28 13:00:00,19.92302,19.97748,19.92086,19.96752,15503.0
2025-03-30 17:00:00,19.91631,19.97484,19.90716,19.95984,19072.0
2025-03-30 21:00:00,19.95976,19.96703,19.93191,19.96073,23950.0
2025-03-31 01:00:00,19.96203,19.96567,19.73474,19.79073,40593.0
2025-03-31 05:00:00,19.79078,19.89508,19.76972,19.86445,37228.0
2025-03-31 09:00:00,19.86436,19.9292,19.83206,19.85625,34758.0
2025-03-31 13:00:00,19.85686,19.8578,19.79212,19.81391,23306.0
2025-03-31 17:00:00,19.81732,19.82692,19.79809,19.81206,2712.0
2025-03-31 21:00:00,19.81036,19.83082,19.78082,19.78724,19858.0
2025-04-01 01:00:00,19.78722,19.9152,19.78702,19.89279,47703.0
2025-04-01 05:00:00,19.89292,19.90926,19.74432,19.77136,47701.0
2025-04-01 09:00:00,19.77196,19.94617,19.76841,19.92854,39038.0
2025-04-01 13:00:00,19.92796,19.97972,19.90984,19.9634,32379.0
2025-04-01 17:00:00,19.96534,19.98708,19.91554,19.96919,11633.0
2025-04-01 21:00:00,19.96794,19.99476,19.94515,19.98767,11602.0
2025-04-02 01:00:00,19.98916,20.06786,19.97205,20.0413,33486.0
2025-04-02 05:00:00,20.04165,20.19238,20.0364,20.14308,38337.0
2025-04-02 09:00:00,20.1431,20.44895,20.1171,20.44581,35147.0
